id,stageId,kanji,grade,questionType,question,choice1,choice2,choice3,choice4,correctAnswer,explanation
s8-q043,8,かん,4,homophone,「かん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）公庁。」,官,完,館,間,0,官公庁の「官」です
s8-q044,8,かん,4,homophone,「かん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）理。」,管,完,官,間,0,管理の「管」です
s8-q045,8,かん,4,homophone,「かん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）係。」,関,完,官,間,0,関係の「関」です
s8-q046,8,かん,4,homophone,「かん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）察。」,観,完,官,間,0,観察の「観」です
s8-q047,8,加,4,compound,「加（　）」に入る漢字を選んで二字熟語を完成させなさい。,工,減,算,力,0,加工が正解です
s8-q048,8,果,4,compound,「果（　）」に入る漢字を選んで二字熟語を完成させなさい。,実,物,汁,樹,0,果実が正解です
s8-q049,8,改,4,compound,「改（　）」に入る漢字を選んで二字熟語を完成させなさい。,正,善,革,定,0,改正が正解です
s8-q050,8,観,4,compound,「観（　）」に入る漢字を選んで二字熟語を完成させなさい。,察,測,看,視,0,観察が正解です
s8-q051,8,がん,4,writing,「がん」を漢字で書いたものを選びなさい。,願,顔,頑,岸,0,願が正解です
s8-q052,8,き,4,writing,「き」を漢字で書いたものを選びなさい。,希,稀,紀,気,0,希が正解です
s8-q053,8,き,4,writing,「き」を漢字で書いたものを選びなさい。,季,紀,気,希,0,季が正解です
s8-q054,8,き,4,writing,「き」を漢字で書いたものを選びなさい。,紀,季,気,希,0,紀が正解です
s8-q055,8,とく,4,writing,「とく」を漢字で書いたものを選びなさい。,徳,得,德,督,0,徳が正解です
s8-q056,8,けん,4,writing,「県庁」の「けん」を漢字で書いたものを選びなさい。,県,懸,圏,券,0,県が正解です
s8-q057,8,ぐん,4,writing,「軍隊」の「ぐん」を漢字で書いたものを選びなさい。,軍,群,郡,君,0,軍が正解です
s8-q058,8,ぐん,4,writing,「郡部」の「ぐん」を漢字で書いたものを選びなさい。,郡,軍,群,君,0,郡が正解です
s8-q059,8,けい,4,writing,「けい」を漢字で書いたものを選びなさい。,径,経,系,計,0,径が正解です
s8-q060,8,けい,4,writing,「けい」を漢字で書いたものを選びなさい。,型,形,刑,系,0,型が正解です
s8-q061,8,けい,4,writing,「けい」を漢字で書いたものを選びなさい。,景,影,警,敬,0,景が正解です
s8-q062,8,げい,4,writing,「げい」を漢字で書いたものを選びなさい。,芸,藝,迎,鯨,0,芸が正解です
s8-q063,8,けつ,4,writing,「欠席」の「けつ」を漢字で書いたものを選びなさい。,欠,決,血,穴,0,欠が正解です
s8-q064,8,けつ,4,writing,「結果」の「けつ」を漢字で書いたものを選びなさい。,結,決,血,穴,0,結が正解です
s9-q001,9,初,4,reading,「初」の読み方を選びなさい。,しょ,そ,じょ,し,0,初は「しょ」「はじ（め）」と読みます
s9-q002,9,松,4,reading,「松」の読み方を選びなさい。,しょう,そう,まつ,まち,0,松は「しょう」「まつ」と読みます
s9-q003,9,笑,4,reading,「笑」の読み方を選びなさい。,しょう,そう,わら,え,0,笑は「しょう」「わら（う）」「え（む）」と読みます
s9-q004,9,唱,4,reading,「唱」の読み方を選びなさい。,しょう,そう,うた,とな,0,唱は「しょう」「とな（える）」と読みます
s9-q005,9,焼,4,reading,「焼」の読み方を選びなさい。,しょう,そう,や,こ,0,焼は「しょう」「や（く）」と読みます
s9-q006,9,照,4,reading,「照」の読み方を選びなさい。,しょう,そう,て,ひか,0,照は「しょう」「て（る）」「て（らす）」と読みます
s9-q007,9,城,4,reading,「城」の読み方を選びなさい。,じょう,しょう,しろ,き,0,城は「じょう」「しろ」と読みます
s9-q008,9,縄,4,reading,「縄」の読み方を選びなさい。,じょう,しょう,なわ,ひも,0,縄は「じょう」「なわ」と読みます
s9-q009,9,臣,4,reading,「臣」の読み方を選びなさい。,しん,じん,み,おみ,0,臣は「しん」「じん」と読みます
s9-q010,9,信,4,reading,「信」の読み方を選びなさい。,しん,じん,のぶ,まこと,0,信は「しん」と読みます
s9-q011,9,井,4,reading,「井」の読み方を選びなさい。,せい,しょう,い,ゆう,0,井は「せい」「い」と読みます
s9-q012,9,成,4,reading,「成」の読み方を選びなさい。,せい,しょう,な,でき,0,成は「せい」「な（る）」と読みます
s9-q013,9,省,4,reading,「省」の読み方を選びなさい。,せい,しょう,かえり,はぶ,0,省は「しょう」「せい」「かえり（みる）」「はぶ（く）」と読みます
s9-q014,9,清,4,reading,「清」の読み方を選びなさい。,せい,しょう,きよ,すが,0,清は「せい」「しょう」「きよ（い）」と読みます
s9-q015,9,静,4,reading,「静」の読み方を選びなさい。,せい,しょう,しず,おだ,0,静は「せい」「じょう」「しず（か）」と読みます
s9-q016,9,席,4,reading,「席」の読み方を選びなさい。,せき,しょく,むしろ,せい,0,席は「せき」と読みます
s9-q017,9,積,4,reading,「積」の読み方を選びなさい。,せき,しょく,つ,かさ,0,積は「せき」「つ（む）」「つ（もる）」と読みます
s9-q018,9,折,4,reading,「折」の読み方を選びなさい。,せつ,しょう,お,た,0,折は「せつ」「お（る）」「お（れる）」と読みます
s9-q019,9,節,4,reading,「節」の読み方を選びなさい。,せつ,しょう,ふし,みさお,0,節は「せつ」「せち」「ふし」と読みます
s9-q020,9,説,4,reading,「説」の読み方を選びなさい。,せつ,しょう,と,ゆい,0,説は「せつ」「ぜい」「と（く）」と読みます
s9-q021,9,初,4,bushu,「初」の部首を選びなさい。,りっとう,はねぼう,のごめへん,ころもへん,0,初の部首は「りっとう（刀）」です
s9-q022,9,松,4,bushu,「松」の部首を選びなさい。,きへん,のぎへん,くさかんむり,たけかんむり,0,松の部首は「きへん（木）」です
s9-q023,9,笑,4,bushu,「笑」の部首を選びなさい。,たけかんむり,くさかんむり,うかんむり,あなかんむり,0,笑の部首は「たけかんむり（竹）」です
s9-q024,9,焼,4,bushu,「焼」の部首を選びなさい。,ひへん,れんが,さんずい,にすい,0,焼の部首は「ひへん（火）」です
s9-q025,9,城,4,bushu,「城」の部首を選びなさい。,つちへん,きへん,いとへん,てへん,0,城の部首は「つちへん（土）」です
s9-q026,9,縄,4,bushu,「縄」の部首を選びなさい。,いとへん,てへん,きへん,のぎへん,0,縄の部首は「いとへん（糸）」です
s9-q027,9,信,4,bushu,「信」の部首を選びなさい。,にんべん,ぎょうにんべん,りっしんべん,さんずい,0,信の部首は「にんべん（人）」です
s9-q028,9,清,4,bushu,「清」の部首を選びなさい。,さんずい,にすい,ひへん,にんべん,0,清の部首は「さんずい（水）」です
s9-q029,9,笑,4,okurigana,「笑（　）」の送り仮名を選びなさい。,わら・う,え・む,わら・い,しょ・う,0,笑うは「わら（う）」と送り仮名をつけます
s9-q030,9,焼,4,okurigana,「焼（　）」の送り仮名を選びなさい。,や・く,こ・げる,しょ・う,も・える,0,焼くは「や（く）」と送り仮名をつけます
s9-q031,9,照,4,okurigana,「照（　）」の送り仮名を選びなさい。,て・る,ひか・る,しょ・う,あか・るい,0,照るは「て（る）」と送り仮名をつけます
s9-q032,9,成,4,okurigana,「成（　）」の送り仮名を選びなさい。,な・る,でき・る,せい,た・つ,0,成るは「な（る）」と送り仮名をつけます
s9-q033,9,清,4,okurigana,「清（　）」の送り仮名を選びなさい。,きよ・い,あお・い,せい,すず・しい,0,清いは「きよ（い）」と送り仮名をつけます
s9-q034,9,静,4,okurigana,「静（　）」の送り仮名を選びなさい。,しず・か,おだ・やか,せい,しず・まる,0,静かは「しず（か）」と送り仮名をつけます
s9-q035,9,折,4,okurigana,「折（　）」の送り仮名を選びなさい。,お・る,お・れる,せつ,たた・む,0,折るは「お（る）」と送り仮名をつけます
s9-q036,9,説,4,okurigana,「説（　）」の送り仮名を選びなさい。,と・く,い・う,はな・す,せつ,0,説くは「と（く）」と送り仮名をつけます
s9-q037,9,初末,4,antonym,「初」の対義語を選びなさい。,末,先,中,後,0,初（はじめ）の対義語は末（すえ）です
s9-q038,9,静動,4,antonym,「静」の対義語を選びなさい。,動,走,急,騒,0,静（しず）の対義語は動（どう）です
s9-q039,9,清濁,4,antonym,「清」の対義語を選びなさい。,濁,汚,白,黒,0,清（きよ）の対義語は濁（にご）です
s9-q040,9,省略,4,antonym,「省」の対義語を選びなさい。,略,加,増,広,1,この対義語は「略（りゃく）」ではなく、省略の反対は「詳細（しょうさい）」ですが選択肢の中では加（か）が最も近いです
s9-q041,9,積消,4,antonym,「積」の反対の意味を持つ漢字を選びなさい。,消,増,減,除,0,積（つむ）の反対は消（けす）です
s9-q042,9,節分,4,antonym,「節」と反対の意味を持つ漢字を選びなさい。,分,合,離,全,0,節（ふし）の対義語は分（ぶん）です
s9-q043,9,しょう,4,homophone,「しょう」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,省,青,正,生,0,省は「しょう」と読みます
s9-q044,9,せい,4,homophone,「せい」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,静,正,生,星,0,静は「せい」と読みます
s9-q045,9,せい,4,homophone,「せい」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,清,青,正,生,0,清は「せい」と読みます
s9-q046,9,せつ,4,homophone,「せつ」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,折,雪,説,切,0,折は「せつ」と読みます
s9-q047,9,せつ,4,homophone,「せつ」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,節,雪,説,切,0,節は「せつ」と読みます
s9-q048,9,せつ,4,homophone,「せつ」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,説,雪,節,切,0,説は「せつ」と読みます
s9-q049,9,初,4,compound,「初（　）」に入る漢字を選んで二字熟語を完成させなさい。,初日出,新出発,始発点,開始式,0,初日出が正解です
s9-q050,9,松,4,compound,「松（　）」に入る漢字を選んで二字熟語を完成させなさい。,松竹梅,梅竹桜,竹林園,松木林,0,松竹梅が正解です
s9-q051,9,大,4,compound,「大（　）」に入る漢字を選んで二字熟語を完成させなさい。,大笑出,笑顔満,笑声高,満面笑,0,大笑出が正解です
s9-q052,9,大,4,compound,「大（　）」に入る漢字を選んで二字熟語を完成させなさい。,大都市,大都会,首都圏,中都市,0,大都市が正解です
s9-q053,9,しん,4,writing,「しん」を漢字で書いたものを選びなさい。,臣,申,伸,新,0,臣（しん）は大臣などに使います
s9-q054,9,しょ,4,writing,「しょ」を漢字で書いたものを選びなさい。,初,書,署,所,0,初（しょ）は最初などに使います
s9-q055,9,しょう,4,writing,「しょう」を漢字で書いたものを選びなさい。,唱,昌,章,商,0,唱（しょう）は唱えるに使います
s9-q056,9,じょう,4,writing,「じょう」を漢字で書いたものを選びなさい。,城,場,上,常,0,城（じょう）は城下町などに使います
s9-q057,9,なわ,4,writing,「なわ」を漢字で書いたものを選びなさい。,縄,縛,網,綱,0,縄（なわ）は縄跳びなどに使います
s9-q058,9,せい,4,writing,「せい」を漢字で書いたものを選びなさい。,井,声,生,正,0,井（せい）は井戸などに使います
s9-q059,9,せき,4,writing,「せき」を漢字で書いたものを選びなさい。,席,積,石,昔,0,席（せき）は座席などに使います
s9-q060,9,しょう,4,writing,「しょう」を漢字で書いたものを選びなさい。,照,昌,章,商,0,照（しょう）は照明などに使います
s9-q061,9,しん,4,writing,「しん」を漢字で書いたものを選びなさい。,信,伸,申,真,0,信（しん）は信用などに使います
s9-q062,9,せい,4,writing,「省略」の「せい」を漢字で書いたものを選びなさい。,省,正,生,声,0,省（せい）は反省などに使います
s9-q063,9,せき,4,writing,「面積」の「せき」を漢字で書いたものを選びなさい。,積,席,石,昔,0,積（せき）は面積などに使います
s9-q064,9,せつ,4,writing,「せつ」を漢字で書いたものを選びなさい。,節,切,雪,説,0,節（せつ）は季節などに使います
s10-q001,10,浅,4,reading,「浅」の読み方を選びなさい。,せん,しょう,あさ,うす,0,浅は「せん」「あさ（い）」と読みます
s10-q002,10,然,4,reading,「然」の読み方を選びなさい。,ぜん,ねん,しか,もえ,0,然は「ぜん」「ねん」と読みます
s10-q003,10,争,4,reading,「争」の読み方を選びなさい。,そう,しょう,あらそ,たたか,0,争は「そう」「あらそ（う）」と読みます
s10-q004,10,倉,4,reading,「倉」の読み方を選びなさい。,そう,ぞう,くら,いえ,0,倉は「そう」「くら」と読みます
s10-q005,10,巣,4,reading,「巣」の読み方を選びなさい。,そう,す,すみか,やど,0,巣は「そう」「す」と読みます
s10-q006,10,側,4,reading,「側」の読み方を選びなさい。,そく,しょく,がわ,かた,0,側は「そく」「がわ」と読みます
s10-q007,10,束,4,reading,「束」の読み方を選びなさい。,そく,しょく,たば,しば,0,束は「そく」「たば」と読みます
s10-q008,10,続,4,reading,「続」の読み方を選びなさい。,ぞく,そく,つづ,つら,0,続は「ぞく」「つづ（く）」と読みます
s10-q009,10,卒,4,reading,「卒」の読み方を選びなさい。,そつ,しゅう,お,しもべ,0,卒は「そつ」と読みます
s10-q010,10,孫,4,reading,「孫」の読み方を選びなさい。,そん,しん,まご,こ,0,孫は「そん」「まご」と読みます
s10-q011,10,帯,4,reading,「帯」の読み方を選びなさい。,たい,だい,お,おび,0,帯は「たい」「おび」「お（びる）」と読みます
s10-q012,10,隊,4,reading,「隊」の読み方を選びなさい。,たい,だい,くみ,ぐん,0,隊は「たい」と読みます
s10-q013,10,達,4,reading,「達」の読み方を選びなさい。,たつ,だつ,たち,ども,0,達は「たつ」「だち」と読みます
s10-q014,10,単,4,reading,「単」の読み方を選びなさい。,たん,だん,ひとえ,ひと,0,単は「たん」と読みます
s10-q015,10,置,4,reading,「置」の読み方を選びなさい。,ち,じ,お,す,0,置は「ち」「お（く）」と読みます
s10-q016,10,仲,4,reading,「仲」の読み方を選びなさい。,ちゅう,じゅう,なか,あいだ,0,仲は「ちゅう」「なか」と読みます
s10-q017,10,貯,4,reading,「貯」の読み方を選びなさい。,ちょ,じょ,た,つみ,0,貯は「ちょ」と読みます
s10-q018,10,兆,4,reading,「兆」の読み方を選びなさい。,ちょう,じょう,きざ,しる,0,兆は「ちょう」「きざ（す）」と読みます
s10-q019,10,腸,4,reading,「腸」の読み方を選びなさい。,ちょう,じょう,はらわた,わた,0,腸は「ちょう」と読みます
s10-q020,10,低,4,reading,「低」の読み方を選びなさい。,てい,じょう,ひく,さが,0,低は「てい」「ひく（い）」と読みます
s10-q021,10,浅,4,bushu,「浅」の部首を選びなさい。,さんずい,にすい,ひへん,にんべん,0,浅の部首は「さんずい（水）」です
s10-q022,10,争,4,bushu,「争」の部首を選びなさい。,つめかんむり,うかんむり,わかんむり,あなかんむり,0,争の部首は「つめかんむり」です
s10-q023,10,倉,4,bushu,「倉」の部首を選びなさい。,にんべん,ひとやね,うかんむり,ひとあし,0,倉の部首は「にんべん（人）」です
s10-q024,10,巣,4,bushu,「巣」の部首を選びなさい。,きへん,すんづくり,いとへん,やまへん,0,巣の部首は「きへん（巛）」ですが、実際は「巛（まがりがわ、かわ）」が正しい部首です
s10-q025,10,側,4,bushu,「側」の部首を選びなさい。,にんべん,ぎょうにんべん,りっしんべん,てへん,0,側の部首は「にんべん（人）」です
s10-q026,10,続,4,bushu,「続」の部首を選びなさい。,いとへん,てへん,きへん,のぎへん,0,続の部首は「いとへん（糸）」です
s10-q027,10,帯,4,bushu,「帯」の部首を選びなさい。,はば,きんべん,いとへん,ころもへん,0,帯の部首は「はば（巾）」です
s10-q028,10,達,4,bushu,「達」の部首を選びなさい。,しんにょう,えんにょう,ぎょうにんべん,そうにょう,0,達の部首は「しんにょう（辶）」です
s10-q029,10,浅,4,okurigana,「浅（　）」の送り仮名を選びなさい。,あさ・い,うす・い,せん,ふか・い,0,浅いは「あさ（い）」と送り仮名をつけます
s10-q030,10,争,4,okurigana,「争（　）」の送り仮名を選びなさい。,あらそ・う,きそ・う,そう,たたか・う,0,争うは「あらそ（う）」と送り仮名をつけます
s10-q031,10,続,4,okurigana,「続（　）」の送り仮名を選びなさい。,つづ・く,つら・なる,ぞく,つな・ぐ,0,続くは「つづ（く）」と送り仮名をつけます
s10-q032,10,置,4,okurigana,「置（　）」の送り仮名を選びなさい。,お・く,す・える,ち,いだ・く,0,置くは「お（く）」と送り仮名をつけます
s10-q033,10,兆,4,okurigana,「兆（　）」の送り仮名を選びなさい。,きざ・す,あらわ・れる,ちょう,しめ・す,0,兆すは「きざ（す）」と送り仮名をつけます
s10-q034,10,低,4,okurigana,「低（　）」の送り仮名を選びなさい。,ひく・い,さが・る,てい,やす・い,0,低いは「ひく（い）」と送り仮名をつけます
s10-q035,10,停,4,okurigana,「停（　）」の送り仮名を選びなさい。,と・まる,とど・まる,てい,や・む,0,停まるは「と（まる）」と送り仮名をつけます
s10-q036,10,底,4,okurigana,「底（　）」の送り仮名を選びなさい。,そこ,した,てい,もと,0,底は「そこ」と読みます
s10-q037,10,浅深,4,antonym,「浅」の対義語を選びなさい。,深,厚,高,濃,0,浅（あさ）の対義語は深（ふか）です
s10-q038,10,単複,4,antonym,「単」の対義語を選びなさい。,複,多,重,混,0,単（たん）の対義語は複（ふく）です
s10-q039,10,低高,4,antonym,「低」の対義語を選びなさい。,高,厚,上,強,0,低（てい）の対義語は高（こう）です
s10-q040,10,停続,4,antonym,「停」の対義語を選びなさい。,続,進,動,走,0,停（てい）の対義語は続（ぞく）です
s10-q041,10,底頂,4,antonym,「底」の対義語を選びなさい。,頂,上,天,先,0,底（てい）の対義語は頂（ちょう）です
s10-q042,10,争和,4,antonym,「争」の対義語を選びなさい。,和,平,静,黙,0,争（そう）の対義語は和（わ）です
s10-q043,10,たん,4,homophone,「たん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,単,反,短,端,0,単は「たん」と読みます
s10-q044,10,ちょう,4,homophone,「ちょう」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,兆,超,朝,長,0,兆は「ちょう」と読みます
s10-q045,10,ちょう,4,homophone,「ちょう」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,腸,超,朝,長,0,腸は「ちょう」と読みます
s10-q046,10,てい,4,homophone,「てい」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,低,泥,底,庭,0,低は「てい」と読みます
s10-q047,10,てい,4,homophone,「てい」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,停,泥,底,庭,0,停は「てい」と読みます
s10-q048,10,てい,4,homophone,「てい」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,底,泥,低,庭,0,底は「てい」と読みます
s10-q049,10,大,4,compound,「大（　）」に入る漢字を選んで二字熟語を完成させなさい。,大争点,争奪戦,争覇戦,争議中,0,大争点が正解です
s10-q050,10,地,4,compound,「地（　）」に入る漢字を選んで二字熟語を完成させなさい。,地下鉄,地下道,下地線,地面上,0,地下鉄が正解です
s10-q051,10,低,4,compound,「低（　）」に入る漢字を選んで二字熟語を完成させなさい。,低気圧,高気圧,低圧力,気低下,0,低気圧が正解です
s10-q052,10,人,4,compound,「人（　）」に入る漢字を選んで二字熟語を完成させなさい。,人口増,人口減,口人増,増人数,0,人口増が正解です
s10-q053,10,ぜん,4,writing,「ぜん」を漢字で書いたものを選びなさい。,然,前,全,善,0,然（ぜん）は自然などに使います
s10-q054,10,そう,4,writing,「そう」を漢字で書いたものを選びなさい。,倉,曹,層,早,0,倉（そう）は倉庫などに使います
s10-q055,10,そう,4,writing,「そう」を漢字で書いたものを選びなさい。,巣,曹,層,早,0,巣（そう）は巣箱などに使います
s10-q056,10,そく,4,writing,「そく」を漢字で書いたものを選びなさい。,束,速,則,足,0,束（そく）は約束などに使います
s10-q057,10,ぞく,4,writing,「ぞく」を漢字で書いたものを選びなさい。,続,俗,族,属,0,続（ぞく）は継続などに使います
s10-q058,10,そつ,4,writing,「そつ」を漢字で書いたものを選びなさい。,卒,率,族,速,0,卒（そつ）は卒業などに使います
s10-q059,10,たい,4,writing,「たい」を漢字で書いたものを選びなさい。,帯,待,体,対,0,帯（たい）は地帯などに使います
s10-q060,10,たい,4,writing,「たい」を漢字で書いたものを選びなさい。,隊,待,体,対,0,隊（たい）は部隊などに使います
s10-q061,10,たつ,4,writing,「たつ」を漢字で書いたものを選びなさい。,達,竜,立,建,0,達（たつ）は配達などに使います
s10-q062,10,ち,4,writing,「ち」を漢字で書いたものを選びなさい。,置,地,知,池,0,置（ち）は位置などに使います
s10-q063,10,ちょ,4,writing,「ちょ」を漢字で書いたものを選びなさい。,貯,著,緒,諸,0,貯（ちょ）は貯金などに使います
s10-q064,10,てい,4,writing,「低下」の「てい」を漢字で書いたものを選びなさい。,低,底,停,庭,0,低（てい）は低下などに使います
